DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1978/02/17 06:43:30.40,-28.5700,-71.0210,55.00,5.70,Mb,54,,,0.00,NEI,1978021740
1978/04/04 19:33:51.40,-31.1800,-67.5970,10.00,5.50,Mb,79,,,0.00,NEI,1978040440
1978/04/15 13:49:32.30,-16.4700,-73.5140,50.00,5.50,Ms,112,,,0.00,NEI,1978041540
1978/08/03 18:11:17.10,-26.5130,-70.5440,58.00,6.30,Mb,190,,,0.00,NEI,1978080340
1978/08/21 00:28:22.70,-31.2710,-67.7730,10.00,5.60,Mb,139,,,0.00,NEI,1978082140
1978/10/27 10:06:46.10,-21.9060,-65.7920,280.00,5.60,Mb,223,,,0.00,NEI,1978102740
1978/12/21 01:13:55.00,-36.2860,-72.4630,47.00,5.70,Mb,170,,,0.00,NEI,1978122140
1979/02/11 17:56:25.80,-20.8550,-68.6290,77.00,5.50,Mb,10,,,0.00,NEI,1979021140
1979/02/16 10:08:53.40,-16.3900,-72.6580,53.00,6.90,Ms,328,,,0.00,NEI,1979021640
1979/02/16 22:18:20.00,-16.5000,-72.6560,52.00,5.50,Mb,171,,,0.00,NEI,1979021640
1979/03/11 06:06:41.00,-22.3010,-69.0220,61.00,5.50,Mb,59,,,0.00,NEI,1979031140
1979/03/20 21:41:21.20,-35.6810,-71.1460,91.00,5.50,Mb,120,,,0.00,NEI,1979032040
1979/04/26 02:00:09.60,-33.8210,-71.9010,38.00,5.80,Ms,163,,,0.00,NEI,1979042640
1979/04/28 11:38:17.70,-27.4620,-70.9530,23.00,6.10,Ms,184,,,0.00,NEI,1979042840
1979/05/04 17:21:35.10,-21.5600,-68.2840,81.00,5.60,Mb,121,,,0.00,NEI,1979050440
1979/05/14 23:04:02.60,-22.8090,-69.1250,85.00,5.90,Mb,261,,,0.00,NEI,1979051440
1979/05/20 19:37:45.20,-27.1490,-71.0470,33.00,5.60,Ms,142,,,0.00,NEI,1979052040
1979/05/22 08:33:35.80,-22.8130,-69.1360,58.00,5.50,Mb,148,,,0.00,NEI,1979052240
1979/05/28 14:59:19.10,-24.6040,-70.2620,63.00,5.80,Mb,246,,,0.00,NEI,1979052840
1979/06/06 10:54:26.30,-52.8380,-75.0980,33.00,5.50,Mb,92,,,0.00,NEI,1979060640
1979/06/27 21:46:25.40,-29.4820,-68.2750,115.00,5.60,Mb,161,,,0.00,NEI,1979062740
1979/07/06 02:01:16.10,-32.1490,-71.3210,45.00,5.70,Mb,140,,,0.00,NEI,1979070640
1979/11/22 02:41:16.70,-24.3440,-67.3850,169.00,5.80,Mb,220,,,0.00,NEI,1979112240
1979/11/27 17:37:25.00,-31.3760,-67.8810,10.00,5.80,Mb,38,,,0.00,NEI,1979112740
1979/12/26 19:43:37.80,-36.0030,-71.3410,92.00,5.60,Mb,103,,,0.00,NEI,1979122640
1980/01/14 21:51:01.80,-33.1940,-69.4590,14.00,5.60,Mb,80,,,0.00,NEI,1980011440
1980/03/07 08:25:07.80,-16.6890,-72.9520,43.00,5.90,Ms,96,,,0.00,NEI,1980030740
1980/03/23 23:33:10.60,-29.9520,-71.5390,36.00,5.60,Mb,81,,,0.00,NEI,1980032340
1980/03/29 06:41:50.50,-43.0790,-75.2040,33.00,5.90,Ms,114,,,0.00,NEI,1980032940
1980/04/09 08:17:55.10,-31.6540,-67.4760,10.00,5.50,Mb,85,,,0.00,NEI,1980040940
1980/05/26 18:41:42.90,-19.3640,-69.2380,114.00,6.10,Mb,222,,,0.00,NEI,1980052641
1980/06/11 14:21:18.90,-32.7230,-71.6450,35.00,5.50,Ms,132,,,0.00,NEI,1980061140
1980/06/16 05:45:06.90,-22.0290,-68.4590,87.00,5.50,Mb,121,,,0.00,NEI,1980061640
1980/07/13 06:20:30.30,-33.4740,-70.1510,103.00,5.60,Mb,105,,,0.00,NEI,1980071340
1980/07/19 11:52:20.60,-28.9970,-69.6750,110.00,6.10,Mb,180,,,0.00,NEI,1980071940
1980/11/10 16:24:40.50,-31.5760,-67.4680,21.00,5.70,Mb,78,,,0.00,NEI,1980111040
1980/12/11 18:15:03.50,-21.2720,-68.1530,80.00,6.10,Mb,195,,,0.00,NEI,1980121140
1981/01/07 16:26:42.50,-23.7540,-70.6220,37.00,5.50,Mb,69,,,0.00,NEI,1981010740
1981/03/23 19:28:10.70,-33.6610,-71.8920,46.00,6.20,Ms,162,,,0.00,NEI,1981032340
1981/03/26 18:04:44.70,-19.3700,-68.9570,138.00,5.80,Mb,239,,,0.00,NEI,1981032640
1981/05/09 09:50:40.70,-26.5810,-64.9110,50.00,5.50,Mb,59,,,0.00,NEI,1981050940
1981/07/28 03:03:21.62,-41.5740,-73.2040,43.00,5.50,Mb,78,,,1.21,NEI,1981072840
1981/09/19 11:40:56.92,-39.0810,-74.8080,30.00,5.60,Mb,89,,,0.96,NEI,1981091940
1981/10/16 03:25:42.22,-33.1340,-73.0740,33.00,6.20,Mb,161,,,0.84,NEI,1981101640
1981/11/07 03:29:51.09,-32.1990,-71.3360,65.20,6.20,Mb,238,,,0.98,NEI,1981110740
1982/01/28 14:26:15.55,-27.3830,-71.7820,33.00,6.10,Mb,10,,,0.83,NEI,1982012840
1982/02/10 20:38:01.02,-22.6480,-66.4660,196.20,5.90,Mb,251,,,1.10,NEI,1982021040
1982/05/03 07:26:02.52,-23.4670,-68.8140,107.00,5.50,Mb,144,,,1.07,NEI,1982050340
1982/06/01 04:14:15.43,-41.5480,-75.1060,33.00,6.10,Ms,220,,,1.05,NEI,1982060140
1982/09/03 20:14:30.30,-23.8590,-66.6050,182.50,5.50,Mb,201,,,0.85,NEI,1982090340
1982/10/26 03:24:30.97,-29.6830,-71.3670,71.00,5.50,Mb,121,,,1.13,NEI,1982102640
1982/11/18 20:39:51.45,-31.2070,-65.8350,161.00,5.60,Mb,190,,,1.10,NEI,1982111840
1982/12/31 03:47:28.51,-20.9930,-68.4640,118.00,5.70,Mb,190,,,0.93,NEI,1982123140
1983/01/01 05:31:56.13,-16.9430,-69.1140,172.00,6.20,Unk,250,,,1.00,NEI,1983010140
1983/01/10 09:17:34.71,-22.0060,-68.4700,121.00,5.60,Mb,183,,,1.25,NEI,1983011040
1983/01/27 19:01:35.30,-24.1050,-66.9600,188.00,5.60,Mb,146,,,1.09,NEI,1983012740
1983/02/25 22:49:54.73,-18.2680,-69.4380,146.00,5.90,Mb,281,,,1.14,NEI,1983022540
1983/04/02 05:58:35.00,-28.5290,-66.6000,39.00,5.50,Mb,128,,,1.06,NEI,1983040240
1983/05/09 10:58:25.40,-40.9300,-74.9090,23.00,5.90,Mb,190,,,1.09,NEI,1983050940
1983/05/23 00:54:11.88,-19.0650,-69.1390,110.00,5.50,Mb,170,,,1.02,NEI,1983052340
1983/07/21 07:11:33.83,-22.1930,-68.4510,126.10,5.50,Mb,142,,,1.03,NEI,1983072140
1983/08/01 14:09:23.55,-48.2840,-75.8480,33.00,5.60,Mb,102,,,0.93,NEI,1983080140
1983/09/01 20:01:47.08,-17.3300,-69.9320,105.30,6.00,Mb,247,,,0.97,NEI,1983090140
1983/10/04 18:52:13.30,-26.5350,-70.5630,14.80,7.30,Ms,285,,,1.17,NEI,1983100440
1983/10/04 19:26:58.05,-26.3390,-70.6540,31.20,5.70,Mb,111,,,1.12,NEI,1983100440
1983/10/06 15:01:48.40,-26.7240,-70.9080,19.70,5.50,Mb,38,,,1.17,NEI,1983100640
1983/10/09 11:25:40.58,-26.1350,-70.5180,16.10,5.90,Mb,249,,,1.10,NEI,1983100940
1983/10/16 09:59:46.55,-23.6810,-70.1290,65.60,5.70,Mb,171,,,1.11,NEI,1983101640
1983/10/21 08:14:18.10,-30.7730,-69.1940,116.70,5.50,Mb,141,,,1.00,NEI,1983102140
1983/11/28 19:10:08.05,-44.8700,-75.9350,26.00,5.60,Mb,103,,,1.15,NEI,1983112840
1983/12/15 04:22:33.46,-33.0990,-70.1200,100.10,5.90,Mb,216,,,0.87,NEI,1983121540
1983/12/31 00:44:42.57,-26.0510,-70.0770,55.10,5.50,Mb,45,,,1.15,NEI,1983123140
1984/01/01 22:08:14.15,-22.8100,-66.1600,272.10,5.50,Mb,206,,,1.40,NEI,1984010140
1984/02/03 08:29:49.35,-29.4980,-71.2600,46.40,5.60,Mb,130,,,1.01,NEI,1984020340
1984/02/26 08:18:19.84,-17.3160,-70.5260,113.10,5.80,Mb,295,,,1.04,NEI,1984022640
1984/04/19 08:28:53.43,-31.7640,-71.8040,32.50,5.50,Mb,157,,,1.04,NEI,1984041940
1984/05/07 14:09:16.21,-27.8890,-66.8660,170.20,5.50,Mb,59,,,1.24,NEI,1984050740
1984/05/09 23:56:08.94,-34.1710,-70.2910,113.20,5.50,Mb,163,,,1.04,NEI,1984050940
1984/05/25 13:20:23.88,-42.6470,-75.2330,31.40,5.50,Mb,91,,,1.22,NEI,1984052540
1984/06/11 02:05:34.08,-30.7070,-71.1790,46.30,6.30,Mb,270,,,1.01,NEI,1984061140
1984/06/20 19:56:46.60,-24.1010,-66.9650,195.90,5.50,Mb,165,,,1.09,NEI,1984062040
1984/07/24 04:49:45.56,-25.7300,-70.4780,34.10,5.60,Mb,176,,,1.09,NEI,1984072440
1984/08/12 11:51:41.82,-24.1860,-69.1790,100.60,5.60,Mb,163,,,1.08,NEI,1984081240
1984/10/20 17:59:17.03,-24.0720,-66.8320,192.00,6.00,Mb,219,,,1.01,NEI,1984102040
1984/11/08 14:17:46.94,-31.3780,-68.6590,108.60,5.50,Mb,114,,,0.96,NEI,1984110840
1984/11/17 00:27:54.31,-23.2690,-67.9620,114.00,5.50,Mb,125,,,1.13,NEI,1984111740
1984/12/11 23:22:19.35,-22.4070,-68.5990,91.50,5.70,Mb,245,,,1.08,NEI,1984121140
1984/12/31 13:00:32.19,-22.9860,-66.8770,174.30,5.60,Mb,132,,,1.04,NEI,1984123140
1985/01/18 15:00:09.08,-29.3740,-70.7930,83.20,6.00,Unk,224,,,1.22,NEI,1985011840
1985/01/26 03:06:57.89,-33.0530,-68.4670,5.00,6.00,Mb,225,,,0.96,NEI,1985012640
1985/02/14 08:30:56.69,-24.0680,-67.8810,138.80,5.60,Mb,201,,,1.08,NEI,1985021440
1985/03/03 22:46:56.84,-33.1070,-71.7370,33.00,5.50,Mb,118,,,1.06,NEI,1985030340
1985/03/03 22:47:07.28,-33.1350,-71.8710,33.00,7.80,Ms,146,,,1.04,NEI,1985030340
1985/03/03 23:38:31.43,-32.7380,-71.2150,33.00,6.40,Ms,127,,,1.33,NEI,1985030340
1985/03/04 00:11:45.41,-32.9350,-71.4770,33.00,5.90,Mb,77,,,1.02,NEI,1985030440
1985/03/04 00:27:45.83,-33.1410,-71.6270,29.00,5.50,Mb,36,,,0.77,NEI,1985030440
1985/03/04 00:32:21.87,-33.2070,-71.6630,33.00,6.00,Mb,111,,,0.99,NEI,1985030440
1985/03/04 03:17:54.48,-34.1150,-71.9050,33.00,5.80,Mb,119,,,1.10,NEI,1985030440
1985/03/04 03:32:49.14,-32.9250,-71.7930,33.00,5.70,Mb,111,,,1.07,NEI,1985030440
1985/03/04 06:06:56.84,-33.8250,-71.9300,33.00,5.60,Mb,130,,,0.82,NEI,1985030440
1985/03/04 06:10:29.33,-33.2230,-71.9180,33.00,5.60,Mb,54,,,1.03,NEI,1985030440
1985/03/04 06:17:51.46,-33.1420,-71.9970,33.00,5.50,Mb,61,,,1.07,NEI,1985030440
1985/03/04 15:01:07.09,-33.8420,-71.2490,40.10,6.00,Mb,259,,,0.96,NEI,1985030440
1985/03/04 19:03:06.84,-32.8780,-71.8180,33.00,5.60,Mb,123,,,1.20,NEI,1985030440
1985/03/17 10:41:38.48,-32.6330,-71.5510,33.00,5.90,Mb,267,,,1.22,NEI,1985031740
1985/03/19 04:01:08.00,-33.1980,-71.6530,42.20,6.60,Ms,235,,,1.24,NEI,1985031940
1985/03/23 13:45:22.51,-34.2070,-72.0200,57.00,5.50,Mb,139,,,1.06,NEI,1985032340
1985/03/23 14:36:59.54,-33.2490,-72.2010,52.60,5.60,Mb,137,,,1.02,NEI,1985032340
1985/03/24 16:16:32.50,-34.3320,-72.2620,26.20,5.50,Mb,126,,,1.13,NEI,1985032440
1985/03/25 05:14:35.14,-34.2540,-72.1850,45.00,6.00,Mb,253,,,1.06,NEI,1985032540
1985/04/03 13:06:20.26,-32.5840,-71.6560,33.00,5.80,Mb,198,,,1.03,NEI,1985040340
1985/04/09 01:56:59.48,-34.1310,-71.6180,37.80,7.20,Ms,356,,,1.11,NEI,1985040940
1985/04/28 08:30:29.05,-39.7280,-75.6640,10.00,6.10,Mb,215,,,1.11,NEI,1985042840
1985/05/18 16:59:13.87,-19.0000,-69.0530,109.80,5.70,Unk,243,,,1.01,NEI,1985051840
1985/05/19 18:09:15.60,-30.2530,-71.3290,39.10,5.90,Mb,286,,,1.03,NEI,1985051940
1985/06/02 16:26:58.48,-37.7280,-73.6530,33.00,5.50,Mb,133,,,1.13,NEI,1985060240
1985/06/10 15:37:00.99,-27.9580,-66.9950,151.40,5.80,Mb,281,,,1.10,NEI,1985061040
1985/06/14 13:14:14.89,-40.7670,-74.9530,33.00,5.50,Mb,106,,,0.96,NEI,1985061440
1985/06/23 06:55:24.23,-24.0320,-67.0760,180.60,5.60,Mb,199,,,1.08,NEI,1985062340
1985/07/07 11:25:11.75,-32.9510,-72.0720,31.40,5.50,Mb,174,,,1.02,NEI,1985070740
1985/08/04 04:54:02.54,-44.8850,-75.6790,27.60,5.60,Mb,107,,,1.28,NEI,1985080440
1985/08/12 00:04:51.45,-38.3780,-73.4950,33.00,5.60,Mb,151,,,1.20,NEI,1985081240
1985/08/23 16:35:10.22,-24.0800,-66.8300,194.80,5.50,Mb,199,,,0.94,NEI,1985082340
1985/09/26 08:33:27.18,-33.6230,-71.5980,47.00,5.60,Mb,122,,,1.13,NEI,1985092640
1985/10/08 09:47:24.83,-22.8250,-66.3110,242.10,5.50,Mb,212,,,0.89,NEI,1985100840
1985/10/24 01:48:55.95,-31.3860,-68.6050,109.70,5.70,Mb,208,,,1.07,NEI,1985102440
1985/12/25 15:43:56.23,-23.9820,-66.7110,187.10,5.50,Mb,89,,,1.22,NEI,1985122540
1986/01/26 07:48:23.52,-27.0670,-70.9130,31.30,5.70,Mb,192,,,1.11,NEI,1986012640
1986/02/20 09:16:02.55,-21.1220,-70.1160,33.00,5.70,Mb,156,,,1.26,NEI,1986022040
1986/03/15 11:29:44.38,-18.9090,-67.3910,243.10,6.00,Unk,245,,,1.03,NEI,1986031540
1986/04/30 14:09:39.85,-18.0360,-69.4530,105.80,5.50,Mb,193,,,0.90,NEI,1986043040
1986/05/09 16:23:48.73,-17.1210,-65.5890,12.60,5.60,Mb,253,,,1.18,NEI,1986050940
1986/09/05 06:06:15.58,-37.0730,-71.8140,92.60,5.60,Mb,133,,,0.96,NEI,1986090540
1986/10/24 02:42:51.60,-25.3190,-70.1760,50.50,5.60,Mb,130,,,1.12,NEI,1986102440
1987/01/14 12:44:50.89,-32.6240,-67.2520,158.30,5.50,Mb,137,,,1.00,NEI,1987011440
1987/02/03 16:42:41.32,-37.7500,-72.8930,31.90,5.80,Mb,180,,,0.91,NEI,1987020340
1987/03/05 09:17:05.28,-24.3880,-70.1610,62.30,7.30,Ms,303,,,1.21,NEI,1987030540
1987/03/05 09:51:53.44,-24.4320,-70.2160,43.00,5.60,Mb,158,,,0.95,NEI,1987030540
1987/03/05 09:56:08.59,-24.4630,-70.4660,48.20,5.60,Mb,120,,,0.93,NEI,1987030540
1987/03/05 10:55:12.35,-24.4950,-70.7010,34.80,5.70,Mb,183,,,1.23,NEI,1987030540
1987/03/06 07:06:44.04,-24.0890,-70.1040,41.30,5.90,Mb,250,,,0.92,NEI,1987030640
1987/03/06 09:39:54.70,-24.1490,-70.1180,45.60,5.70,Mb,265,,,1.03,NEI,1987030640
1987/03/10 00:22:35.95,-18.4480,-72.0350,41.20,5.70,Mb,225,,,1.17,NEI,1987031040
1987/03/10 02:18:09.62,-18.3410,-71.9760,36.90,5.50,Mb,145,,,1.08,NEI,1987031040
1987/03/22 03:23:57.63,-24.0580,-70.1420,40.20,5.80,Mb,232,,,1.06,NEI,1987032240
1987/04/01 01:48:08.52,-22.7670,-66.2050,248.70,6.70,Unk,361,,,1.13,NEI,1987040140
1987/04/07 00:51:36.66,-22.7820,-66.0740,205.20,5.50,Mb,191,,,0.81,NEI,1987040740
1987/05/12 16:12:37.59,-21.6940,-68.2220,77.90,5.50,Mb,161,,,0.91,NEI,1987051240
1987/05/19 12:56:25.29,-30.2840,-71.4840,36.40,5.60,Mb,180,,,1.42,NEI,1987051940
1987/06/19 19:00:05.12,-21.2130,-68.3620,86.40,5.60,Mb,191,,,1.10,NEI,1987061940
1987/07/25 16:15:19.24,-31.2560,-72.6860,24.30,5.60,Mb,136,,,1.02,NEI,1987072540
1987/08/04 15:04:40.08,-40.4690,-73.1890,38.10,5.90,Mb,145,,,1.04,NEI,1987080440
1987/08/08 15:48:56.75,-19.0220,-69.9910,69.70,6.90,Ms,379,,,1.11,NEI,1987080840
1987/08/13 15:23:06.93,-17.8970,-70.9310,36.50,6.10,Mb,310,,,1.19,NEI,1987081340
1987/08/15 18:04:23.12,-28.1350,-70.8840,37.40,6.00,Mb,310,,,1.17,NEI,1987081540
1987/08/19 07:52:44.24,-24.0880,-66.9320,152.50,5.50,Unk,188,,,0.92,NEI,1987081940
1987/09/01 04:26:07.46,-23.0520,-66.5290,199.00,6.30,Unk,348,,,1.00,NEI,1987090140
1987/09/13 20:08:51.69,-34.3330,-69.9710,10.00,5.80,Mb,195,,,1.25,NEI,1987091340
1987/09/18 08:43:29.39,-24.2690,-69.1480,96.90,5.50,Mb,198,,,1.07,NEI,1987091840
1987/10/03 03:35:10.69,-17.9500,-69.2470,148.50,5.90,Unk,297,,,1.05,NEI,1987100340
1987/10/07 00:51:36.65,-22.8450,-68.0300,106.20,5.60,Mb,234,,,0.91,NEI,1987100740
1987/11/18 12:46:44.80,-26.2850,-70.5060,40.80,5.70,Mb,139,,,1.04,NEI,1987111840
1987/12/03 11:04:38.67,-21.3800,-68.2150,117.40,5.50,Mb,186,,,0.79,NEI,1987120340
1987/12/28 08:16:21.37,-28.0550,-70.6150,51.80,6.10,Mb,303,,,0.91,NEI,1987122840
1987/12/30 11:56:19.23,-35.0530,-70.7970,89.90,5.70,Mb,119,,,1.13,NEI,1987123040
1988/01/19 07:30:31.86,-24.7100,-70.5680,33.00,6.70,Ms,296,,,1.31,NEI,1988011940
1988/02/05 14:01:02.75,-24.7530,-70.4330,36.90,6.20,Mb,313,,,1.12,NEI,1988020540
1988/02/05 18:49:31.85,-24.8930,-70.5540,30.70,6.00,Mb,259,,,1.01,NEI,1988020540
1988/02/06 18:03:54.78,-17.7560,-66.9580,285.20,6.20,Unk,345,,,1.07,NEI,1988020640
1988/02/08 15:57:00.23,-24.8010,-70.3930,32.00,5.60,Mb,134,,,1.14,NEI,1988020840
1988/02/18 13:52:36.09,-23.5130,-67.7060,142.30,5.70,Mb,278,,,1.04,NEI,1988021840
1988/02/22 19:13:17.74,-20.8330,-69.7850,70.30,5.90,Mb,310,,,1.09,NEI,1988022240
1988/03/09 21:33:53.79,-17.3270,-74.1540,32.30,6.00,Mb,292,,,1.04,NEI,1988030940
1988/03/30 23:50:56.94,-24.9260,-70.4610,40.90,5.80,Mb,207,,,1.07,NEI,1988033040
1988/04/12 23:19:55.57,-17.1920,-72.3050,33.10,6.10,Mb,353,,,1.15,NEI,1988041240
1988/04/13 00:39:31.17,-17.2560,-72.5180,16.10,5.90,Mb,219,,,1.25,NEI,1988041340
1988/05/20 03:19:54.19,-17.4730,-69.4700,124.80,5.50,Mb,245,,,0.99,NEI,1988052040
1988/05/21 14:28:39.79,-32.8330,-71.7040,42.10,5.50,Mb,121,,,1.20,NEI,1988052140
1988/05/23 00:28:04.81,-28.4390,-68.6340,117.10,5.60,Mb,184,,,0.93,NEI,1988052340
1988/05/30 21:22:12.52,-31.5150,-69.0610,93.90,5.80,Mb,138,,,1.00,NEI,1988053040
1988/07/04 13:54:14.22,-17.6360,-71.7180,19.80,5.80,Mb,258,,,0.94,NEI,1988070440
1988/07/28 17:12:33.33,-22.0620,-65.7160,279.30,5.90,Unk,337,,,0.87,NEI,1988072840
1988/08/14 17:53:09.75,-27.2600,-71.0920,32.50,5.70,Mb,308,,,1.05,NEI,1988081440
1988/08/17 11:34:52.25,-27.0010,-70.9480,38.50,5.50,Mb,198,,,1.00,NEI,1988081740
1988/09/14 22:14:07.54,-23.4240,-67.9970,122.60,5.70,Mb,231,,,1.10,NEI,1988091440
1988/12/24 04:26:54.56,-23.5220,-66.6660,193.60,5.70,Mb,310,,,1.04,NEI,1988122440
1989/01/07 07:26:11.46,-23.2580,-68.4100,121.60,5.50,Mb,124,,,1.16,NEI,1989010740
1989/04/01 21:58:14.19,-32.7970,-69.9470,109.70,5.50,Mb,112,,,0.98,NEI,1989040140
1989/04/05 23:47:49.39,-20.8570,-69.0280,112.00,5.70,Mb,199,,,1.08,NEI,1989040540
1989/04/08 00:24:32.54,-32.0120,-71.5450,72.40,5.50,Mb,62,,,1.01,NEI,1989040840
1989/04/13 00:43:11.28,-39.5330,-75.0020,33.00,5.80,Mb,190,,,1.03,NEI,1989041340
1989/04/20 15:02:16.52,-45.7120,-75.5600,10.00,5.50,Mb,56,,,1.57,NEI,1989042040
1989/05/19 11:50:54.38,-24.8390,-70.0190,52.30,5.50,Mb,155,,,1.03,NEI,1989051940
1989/05/29 22:22:30.72,-23.8970,-70.3370,32.00,5.50,Mb,213,,,1.07,NEI,1989052940
1989/06/17 18:28:08.62,-40.4940,-74.6740,33.00,5.60,Mb,117,,,1.15,NEI,1989061740
1989/06/19 16:00:47.94,-22.1130,-67.5590,188.50,5.50,Mb,246,,,1.09,NEI,1989061940
1989/11/01 06:40:30.33,-20.9950,-67.9540,139.50,5.90,Mb,355,,,0.94,NEI,1989110140
1989/11/14 06:07:53.38,-27.4280,-71.0520,33.00,5.50,Mb,110,,,1.08,NEI,1989111440
1990/02/25 22:51:09.19,-18.0420,-69.1350,141.40,5.50,Mb,247,,,1.13,NEI,1990022540
1990/04/02 13:56:34.83,-32.6720,-72.0860,40.80,5.60,Mb,113,,,1.11,NEI,1990040240
1990/04/04 05:47:10.51,-16.1790,-72.9740,93.40,5.50,Mb,147,,,1.29,NEI,1990040440
1990/04/21 18:54:52.46,-36.9850,-73.3030,11.90,6.00,Mb,182,,,1.06,NEI,1990042140
1990/05/14 21:34:04.20,-35.9250,-71.4150,75.90,5.80,Mb,294,,,1.06,NEI,1990051440
1990/05/17 11:03:24.75,-18.0800,-69.6260,105.90,5.80,Unk,298,,,1.08,NEI,1990051740
1990/06/08 13:49:22.93,-17.5730,-71.8240,26.80,5.60,Mb,221,,,1.10,NEI,1990060840
1990/07/16 14:51:35.70,-32.4600,-69.9580,102.00,5.70,Mb,238,,,1.18,NEI,1990071640
1990/08/02 05:24:08.55,-31.6200,-71.6950,35.80,5.50,Mb,212,,,1.01,NEI,1990080240
1990/09/04 23:15:11.35,-31.2620,-69.0630,112.10,5.80,Unk,169,,,1.04,NEI,1990090440
1990/09/07 16:09:19.62,-24.2600,-66.9570,161.40,5.50,Mb,151,,,1.10,NEI,1990090740
1990/10/10 01:00:05.50,-19.5030,-66.6180,266.00,6.40,Unk,370,,,1.16,NEI,1990101040
1990/10/31 14:39:27.22,-26.6340,-70.4810,59.90,5.50,Mb,126,,,1.05,NEI,1990103140
1991/03/08 12:05:24.68,-24.5410,-69.9010,55.80,5.50,Mb,117,,,0.98,NEI,1991030840
1991/03/15 18:51:00.28,-29.1320,-68.6840,113.80,5.50,Mb,168,,,0.99,NEI,1991031540
1991/05/24 20:50:55.84,-16.5060,-70.7010,127.70,6.30,Mb,526,,,1.01,NEI,1991052440
1991/06/03 05:05:14.80,-40.0220,-74.8010,10.00,5.70,Mb,162,,,1.05,NEI,1991060340
1991/08/15 06:50:35.73,-45.5580,-72.2330,10.00,5.50,Mb,74,,,1.35,NEI,1991081540
1991/12/15 18:56:05.61,-17.5210,-70.4220,103.80,5.70,Unk,295,,,1.09,NEI,1991121540
1992/02/28 09:14:09.12,-24.3690,-69.9240,58.40,5.70,Mb,223,,,1.04,NEI,1992022840
1992/04/03 06:07:38.82,-28.9290,-69.6120,109.70,5.50,Mb,169,,,1.04,NEI,1992040340
1992/04/16 18:33:05.38,-20.0040,-68.4790,122.40,5.80,Unk,239,,,0.98,NEI,1992041640
1992/05/18 03:02:21.50,-33.5940,-72.0180,29.50,5.80,Ms,192,,,1.17,NEI,1992051840
1992/06/21 10:52:42.41,-26.5030,-70.6590,39.30,5.70,Mb,229,,,0.99,NEI,1992062140
1992/07/30 23:00:41.77,-31.4810,-67.3860,5.00,5.50,Mb,53,,,1.38,NEI,1992073040
1992/10/01 08:18:51.77,-39.0350,-74.9110,28.40,5.60,Mb,127,,,0.99,NEI,1992100140
1992/10/29 14:39:17.41,-29.2250,-71.2220,45.90,5.50,Mb,142,,,1.14,NEI,1992102940
1992/11/01 09:36:42.54,-28.9070,-69.5440,109.90,5.60,Mb,239,,,1.06,NEI,1992110140
1992/11/04 21:32:33.99,-31.5650,-71.5650,18.80,5.90,Ms,302,,,1.00,NEI,1992110440
1992/11/17 04:24:16.46,-30.5880,-71.1720,54.10,5.70,Mb,268,,,1.00,NEI,1992111740
1992/11/28 03:13:33.36,-31.3300,-71.9920,11.70,6.50,Ms,337,,,0.96,NEI,1992112840
1993/02/24 22:21:37.83,-24.9310,-68.3860,118.70,5.90,Unk,307,,,0.90,NEI,1993022440
1993/03/15 16:08:57.88,-26.7080,-70.9180,28.90,6.20,Ms,399,,,1.12,NEI,1993031540
1993/03/17 04:35:58.12,-37.6910,-74.9390,9.20,5.80,Mb,200,,,1.20,NEI,1993031740
